ID          Chr   Input_Pos    Male_Map  Female_Map
M9431       29    31.35251    31.35251    39.19064
M9432       29    31.74490    31.74490    39.68113
M9433       29    31.91501    31.91501    39.89376
M9434       29    32.57988    32.57988    40.72485
M9435       29    32.68633    32.68633    40.85791
M9436       29    32.71129    32.71129    40.88911
M9437       29    32.94905    32.94905    41.18631
M9438       29    33.38531    33.38531    41.73164
M9439       29    33.74182    33.74182    42.17728
M9440       29    34.60563    34.60563    43.25704
M9441       29    35.12718    35.12718    43.90898
M9442       29    35.29217    35.29217    44.11521
M9443       29    36.14283    36.14283    45.17854
M9444       29    36.35689    36.35689    45.44611
M9445       29    36.51863    36.51863    45.64829
M9446       29    36.64413    36.64413    45.80516
M9447       29    36.66950    36.66950    45.83688
M9448       29    36.99018    36.99018    46.23773
M9449       29    37.06931    37.06931    46.33664
M9450       29    37.55423    37.55423    46.94279
M9451       29    37.72658    37.72658    47.15823
M9452       29    37.98348    37.98348    47.47935
M9453       29    38.43203    38.43203    48.04004
M9454       29    38.64252    38.64252    48.30315
M9455       29    38.67772    38.67772    48.34715
M9456       29    39.01202    39.01202    48.76503
M9457       29    39.15218    39.15218    48.94022
M9458       29    39.16535    39.16535    48.95669
M9459       29    39.20319    39.20319    49.00399
M9460       29    39.32810    39.32810    49.16013
M9461       29    39.34030    39.34030    49.17538
M9462       29    39.58456    39.58456    49.48070
M9463       29    40.10671    40.10671    50.13339
M9464       29    40.41329    40.41329    50.51661
M9465       29    40.41603    40.41603    50.52004
M9466       29    40.71499    40.71499    50.89374
M9467       29    40.71996    40.71996    50.89995
M9468       29    40.80011    40.80011    51.00014
M9469       29    40.91191    40.91191    51.13989
M9470       29    40.99247    40.99247    51.24059
M9471       29    42.01322    42.01322    52.51653
M9472       29    42.01737    42.01737    52.52171
M9473       29    42.09811    42.09811    52.62264
M9474       29    42.13708    42.13708    52.67135
M9475       29    42.18050    42.18050    52.72563
M9476       29    43.11540    43.11540    53.89425
M9477       29    43.22694    43.22694    54.03368
M9478       29    43.44170    43.44170    54.30213
M9479       29    43.47223    43.47223    54.34029
M9480       29    44.34569    44.34569    55.43211
M9481       29    44.39383    44.39383    55.49229
M9482       29    44.55476    44.55476    55.69345
M9483       29    44.83394    44.83394    56.04243
M9484       29    44.84727    44.84727    56.05909
M9485       29    45.14880    45.14880    56.43600
M9486       29    45.26128    45.26128    56.57660
M9487       29    45.42477    45.42477    56.78096
M9488       29    45.57532    45.57532    56.96915
M9489       29    46.13984    46.13984    57.67480
M9490       29    46.40659    46.40659    58.00824
M9491       29    46.78122    46.78122    58.47653
M9492       29    47.63670    47.63670    59.54588
M9493       29    47.98234    47.98234    59.97792
M9494       29    47.98996    47.98996    59.98745
M9495       29    48.23162    48.23162    60.28953
M9496       29    48.54843    48.54843    60.68554
M9497       29    48.60995    48.60995    60.76244
M9498       29    49.10799    49.10799    61.38499
M9499       29    49.54501    49.54501    61.93126
M9500       29    50.06680    50.06680    62.58350
M9501       29    50.15888    50.15888    62.69860
M9502       29    50.66382    50.66382    63.32977
M9503       29    50.74657    50.74657    63.43321
M9504       29    51.14638    51.14638    63.93297
M9505       29    51.50794    51.50794    64.38493
M9506       29    51.68045    51.68045    64.60056
M9507       29    52.28099    52.28099    65.35124
M9508       29    52.89819    52.89819    66.12274
M9509       29    53.61700    53.61700    67.02125
M9510       29    53.70787    53.70787    67.13484
M9511       29    53.89794    53.89794    67.37243
M9512       29    54.05963    54.05963    67.57454
M9513       29    54.18727    54.18727    67.73409
M9514       29    54.43644    54.43644    68.04555
M9515       29    55.13235    55.13235    68.91544
M9516       29    55.57469    55.57469    69.46836
M9517       29    55.60107    55.60107    69.50134
M9518       29    55.90414    55.90414    69.88018
M9519       29    55.93820    55.93820    69.92275
M9520       29    56.80832    56.80832    71.01040
M9521       29    57.16297    57.16297    71.45371
M9522       29    57.27446    57.27446    71.59307
M9523       29    57.36572    57.36572    71.70715
M9524       29    57.45340    57.45340    71.81675
M9525       29    57.86099    57.86099    72.32624
M9526       29    57.93157    57.93157    72.41446
M9527       29    58.34793    58.34793    72.93491
M9528       29    58.59251    58.59251    73.24064
M9529       29    58.74644    58.74644    73.43305
M9530       29    58.87203    58.87203    73.59004
M9531       29    59.43685    59.43685    74.29606
M9532       29    61.67059    61.67059    77.08824
M9533       29    61.80437    61.80437    77.25546
M9534       29    61.94621    61.94621    77.43276
M9535       29    62.10033    62.10033    77.62541
M9536       29    62.44441    62.44441    78.05551
M9537       29    62.56337    62.56337    78.20421
M9538       29    62.87416    62.87416    78.59270
M9539       29    63.18026    63.18026    78.97532
M9540       29    64.14377    64.14377    80.17971
M9541       29    64.15205    64.15205    80.19006
M9542       29    64.60360    64.60360    80.75450
M9543       29    64.82928    64.82928    81.03660
M9544       29    65.32704    65.32704    81.65880
M9545       29    65.34776    65.34776    81.68470
M9546       29    65.65823    65.65823    82.07279
M9547       29    66.84985    66.84985    83.56231
M9548       29    67.19168    67.19168    83.98960
M9549       29    67.53940    67.53940    84.42425
M9550       29    67.98509    67.98509    84.98136
M9551       29    68.12602    68.12602    85.15752
M9552       29    68.55904    68.55904    85.69880
M9553       29    69.02250    69.02250    86.27813
M9554       29    69.40690    69.40690    86.75863
M9555       29    69.50264    69.50264    86.87830
M9556       29    69.58689    69.58689    86.98361
M9557       29    70.01991    70.01991    87.52489
M9558       29    70.82573    70.82573    88.53216
M9559       29    71.21346    71.21346    89.01682
M9560       29    71.36511    71.36511    89.20639
M9561       29    71.64749    71.64749    89.55936
M9562       29    71.67670    71.67670    89.59587
M9563       29    71.86948    71.86948    89.83685
M9564       29    73.02456    73.02456    91.28070
M9565       29    73.08454    73.08454    91.35568
M9566       29    73.25276    73.25276    91.56595
M9567       29    73.45997    73.45997    91.82496
M9568       29    73.53193    73.53193    91.91491
M9569       29    73.58184    73.58184    91.97730
M9570       29    73.63518    73.63518    92.04398
M9571       29    73.67920    73.67920    92.09900
M9572       29    73.80157    73.80157    92.25196
M9573       29    74.94271    74.94271    93.67839
M9574       29    75.05880    75.05880    93.82350
M9575       29    75.39723    75.39723    94.24654
M9576       29    76.48737    76.48737    95.60921
M9577       29    76.54925    76.54925    95.68656
M9578       29    76.74662    76.74662    95.93328
M9579       29    77.06525    77.06525    96.33156
M9580       29    77.22721    77.22721    96.53401
M9581       29    77.24561    77.24561    96.55701
M9582       29    77.25814    77.25814    96.57268
M9583       29    77.59202    77.59202    96.99003
M9584       29    77.68204    77.68204    97.10255
M9585       29    78.33117    78.33117    97.91396
M9586       29    78.52873    78.52873    98.16091
M9587       29    78.66314    78.66314    98.32892
M9588       29    78.80782    78.80782    98.50978
M9589       29    79.22435    79.22435    99.03044
M9590       29    79.55520    79.55520    99.44400
M9591       29    79.77919    79.77919    99.72399
M9592       29    79.96323    79.96323    99.95404
M9593       29    79.96456    79.96456    99.95570
M9594       29    79.97733    79.97733    99.97166
M9595       29    80.83295    80.83295   101.04119
M9596       29    80.88635    80.88635   101.10794
M9597       29    82.35941    82.35941   102.94926
M9598       29    82.58687    82.58687   103.23359
M9599       29    82.62559    82.62559   103.28199
M9600       29    82.63599    82.63599   103.29499
M9601       29    82.90197    82.90197   103.62746
M9602       29    83.02789    83.02789   103.78486
M9603       29    83.38803    83.38803   104.23504
M9604       29    83.46110    83.46110   104.32637
M9605       29    83.51170    83.51170   104.38963
M9606       29    83.75672    83.75672   104.69590
M9607       29    84.25932    84.25932   105.32415
M9608       29    84.92491    84.92491   106.15614
M9609       29    85.18986    85.18986   106.48733
M9610       29    85.49156    85.49156   106.86445
M9611       29    85.55807    85.55807   106.94759
M9612       29    85.98525    85.98525   107.48156
M9613       29    86.00103    86.00103   107.50129
M9614       29    87.10499    87.10499   108.88124
M9615       29    87.25135    87.25135   109.06419
M9616       29    88.18651    88.18651   110.23314
M9617       29    88.32485    88.32485   110.40606
M9618       29    88.52819    88.52819   110.66024
M9619       29    88.58899    88.58899   110.73624
M9620       29    88.67546    88.67546   110.84432
M9621       29    88.81678    88.81678   111.02098
M9622       29    89.72000    89.72000   112.15000
M9623       29    90.07814    90.07814   112.59768
M9624       29    90.08622    90.08622   112.60778
M9625       29    90.59724    90.59724   113.24655
M9626       29    90.80443    90.80443   113.50554
M9627       29    90.85721    90.85721   113.57151
M9628       29    91.38474    91.38474   114.23093
M9629       29    91.85713    91.85713   114.82141
M9630       29    91.91343    91.91343   114.89179
M9631       29    92.28013    92.28013   115.35016
M9632       29    93.25519    93.25519   116.56899
M9633       29    93.30364    93.30364   116.62955
M9634       29    93.52212    93.52212   116.90265
M9635       29    93.75889    93.75889   117.19861
M9636       29    93.97410    93.97410   117.46763
M9637       29    94.11806    94.11806   117.64758
M9638       29    94.12988    94.12988   117.66235
M9639       29    94.68369    94.68369   118.35461
M9640       29    95.08544    95.08544   118.85680
M9641       29    95.20662    95.20662   119.00827
M9642       29    95.22892    95.22892   119.03615
M9643       29    95.26860    95.26860   119.08575
M9644       29    95.49524    95.49524   119.36905
M9645       29    95.64998    95.64998   119.56248
M9646       29    96.31929    96.31929   120.39911
M9647       29    96.47168    96.47168   120.58960
M9648       29    96.67847    96.67847   120.84809
