ID          Chr   Input_Pos    Male_Map  Female_Map
M7708       24    12.13325    12.13325    15.16656
M7709       24    12.13475    12.13475    15.16844
M7710       24    12.15633    12.15633    15.19541
M7711       24    12.22662    12.22662    15.28327
M7712       24    12.46950    12.46950    15.58687
M7713       24    12.92564    12.92564    16.15705
M7714       24    13.19016    13.19016    16.48770
M7715       24    14.02497    14.02497    17.53121
M7716       24    14.04096    14.04096    17.55120
M7717       24    14.33751    14.33751    17.92189
M7718       24    14.44216    14.44216    18.05270
M7719       24    14.99939    14.99939    18.74924
M7720       24    15.36936    15.36936    19.21170
M7721       24    15.95858    15.95858    19.94823
M7722       24    17.25015    17.25015    21.56269
M7723       24    17.31484    17.31484    21.64355
M7724       24    17.31944    17.31944    21.64930
M7725       24    17.47429    17.47429    21.84286
M7726       24    17.61654    17.61654    22.02068
M7727       24    18.16206    18.16206    22.70257
M7728       24    18.62650    18.62650    23.28312
M7729       24    19.41047    19.41047    24.26309
M7730       24    19.45911    19.45911    24.32389
M7731       24    19.70690    19.70690    24.63363
M7732       24    19.92161    19.92161    24.90201
M7733       24    20.37317    20.37317    25.46646
M7734       24    20.39681    20.39681    25.49601
M7735       24    20.42807    20.42807    25.53509
M7736       24    20.72890    20.72890    25.91112
M7737       24    20.80401    20.80401    26.00501
M7738       24    21.33013    21.33013    26.66266
M7739       24    21.42322    21.42322    26.77903
M7740       24    21.53003    21.53003    26.91254
M7741       24    21.80422    21.80422    27.25528
M7742       24    21.93734    21.93734    27.42168
M7743       24    22.48651    22.48651    28.10814
M7744       24    22.71282    22.71282    28.39102
M7745       24    22.85425    22.85425    28.56781
M7746       24    23.50616    23.50616    29.38270
M7747       24    23.55795    23.55795    29.44744
M7748       24    23.62277    23.62277    29.52846
M7749       24    23.81817    23.81817    29.77271
M7750       24    24.13990    24.13990    30.17488
M7751       24    25.19064    25.19064    31.48830
M7752       24    25.20033    25.20033    31.50041
M7753       24    25.52315    25.52315    31.90394
M7754       24    25.65168    25.65168    32.06460
M7755       24    25.67318    25.67318    32.09147
M7756       24    25.96540    25.96540    32.45675
M7757       24    26.21837    26.21837    32.77296
M7758       24    26.55196    26.55196    33.18995
M7759       24    26.58897    26.58897    33.23621
M7760       24    27.05655    27.05655    33.82069
M7761       24    27.11781    27.11781    33.89726
M7762       24    27.41978    27.41978    34.27472
M7763       24    27.75445    27.75445    34.69306
M7764       24    27.89395    27.89395    34.86744
M7765       24    28.60179    28.60179    35.75224
M7766       24    29.32376    29.32376    36.65470
M7767       24    29.50782    29.50782    36.88477
M7768       24    29.81215    29.81215    37.26519
M7769       24    30.05698    30.05698    37.57122
M7770       24    30.56130    30.56130    38.20162
M7771       24    31.15999    31.15999    38.94999
M7772       24    31.25771    31.25771    39.07214
M7773       24    31.28150    31.28150    39.10187
M7774       24    31.73229    31.73229    39.66536
M7775       24    32.11020    32.11020    40.13775
M7776       24    32.52521    32.52521    40.65651
M7777       24    32.56061    32.56061    40.70076
M7778       24    32.98201    32.98201    41.22751
M7779       24    34.24072    34.24072    42.80090
M7780       24    34.45357    34.45357    43.06696
M7781       24    34.75190    34.75190    43.43988
M7782       24    34.98436    34.98436    43.73045
M7783       24    35.22068    35.22068    44.02585
M7784       24    35.26902    35.26902    44.08628
M7785       24    35.47083    35.47083    44.33854
M7786       24    35.94306    35.94306    44.92883
M7787       24    36.25229    36.25229    45.31536
M7788       24    36.30389    36.30389    45.37986
M7789       24    36.53823    36.53823    45.67279
M7790       24    36.76703    36.76703    45.95879
M7791       24    36.83835    36.83835    46.04794
M7792       24    37.20567    37.20567    46.50709
M7793       24    37.31607    37.31607    46.64509
M7794       24    37.41463    37.41463    46.76829
M7795       24    37.63281    37.63281    47.04101
M7796       24    37.81651    37.81651    47.27064
M7797       24    38.03746    38.03746    47.54683
M7798       24    38.93747    38.93747    48.67184
M7799       24    38.95829    38.95829    48.69786
M7800       24    39.55208    39.55208    49.44010
M7801       24    40.00312    40.00312    50.00390
M7802       24    40.37077    40.37077    50.46346
M7803       24    40.68874    40.68874    50.86093
M7804       24    41.26909    41.26909    51.58636
M7805       24    41.50818    41.50818    51.88523
M7806       24    41.68045    41.68045    52.10056
M7807       24    41.75116    41.75116    52.18895
M7808       24    41.99304    41.99304    52.49130
M7809       24    42.12977    42.12977    52.66221
M7810       24    42.15225    42.15225    52.69031
M7811       24    42.18714    42.18714    52.73393
M7812       24    42.96179    42.96179    53.70224
M7813       24    43.38854    43.38854    54.23568
M7814       24    44.11283    44.11283    55.14104
M7815       24    44.34054    44.34054    55.42568
M7816       24    44.61177    44.61177    55.76471
M7817       24    44.65307    44.65307    55.81634
M7818       24    44.68297    44.68297    55.85371
M7819       24    44.95967    44.95967    56.19959
M7820       24    45.05543    45.05543    56.31929
M7821       24    45.20382    45.20382    56.50478
M7822       24    45.43564    45.43564    56.79455
M7823       24    45.47720    45.47720    56.84650
M7824       24    45.69930    45.69930    57.12412
M7825       24    45.82996    45.82996    57.28745
M7826       24    46.01244    46.01244    57.51555
M7827       24    46.07503    46.07503    57.59379
M7828       24    46.20533    46.20533    57.75666
M7829       24    46.33072    46.33072    57.91340
M7830       24    46.46140    46.46140    58.07675
M7831       24    47.23130    47.23130    59.03913
M7832       24    47.83300    47.83300    59.79125
M7833       24    47.83559    47.83559    59.79449
M7834       24    48.50698    48.50698    60.63373
M7835       24    48.71841    48.71841    60.89801
M7836       24    49.26093    49.26093    61.57616
M7837       24    49.89917    49.89917    62.37396
M7838       24    49.96916    49.96916    62.46145
M7839       24    50.46272    50.46272    63.07840
M7840       24    50.56984    50.56984    63.21230
M7841       24    51.23788    51.23788    64.04735
M7842       24    51.43972    51.43972    64.29965
M7843       24    51.75410    51.75410    64.69263
M7844       24    51.88466    51.88466    64.85583
M7845       24    52.33534    52.33534    65.41917
M7846       24    54.57089    54.57089    68.21361
M7847       24    54.67437    54.67437    68.34296
M7848       24    55.00616    55.00616    68.75770
M7849       24    55.11763    55.11763    68.89704
M7850       24    55.62378    55.62378    69.52972
M7851       24    56.35736    56.35736    70.44670
M7852       24    57.04744    57.04744    71.30930
M7853       24    57.33046    57.33046    71.66308
M7854       24    57.57632    57.57632    71.97040
M7855       24    57.60419    57.60419    72.00524
M7856       24    57.61278    57.61278    72.01597
M7857       24    57.69829    57.69829    72.12286
M7858       24    57.84365    57.84365    72.30456
M7859       24    58.64351    58.64351    73.30439
M7860       24    58.64685    58.64685    73.30856
M7861       24    59.29888    59.29888    74.12360
M7862       24    59.55867    59.55867    74.44834
M7863       24    59.60450    59.60450    74.50563
M7864       24    59.99654    59.99654    74.99568
M7865       24    60.07536    60.07536    75.09420
M7866       24    60.15690    60.15690    75.19612
M7867       24    60.43750    60.43750    75.54688
M7868       24    60.48010    60.48010    75.60013
M7869       24    60.71709    60.71709    75.89636
M7870       24    61.36685    61.36685    76.70856
M7871       24    61.41410    61.41410    76.76763
M7872       24    61.84904    61.84904    77.31130
M7873       24    62.24837    62.24837    77.81046
M7874       24    62.63828    62.63828    78.29785
M7875       24    62.69285    62.69285    78.36606
M7876       24    62.73488    62.73488    78.41860
M7877       24    62.74925    62.74925    78.43656
M7878       24    62.93700    62.93700    78.67125
M7879       24    63.53590    63.53590    79.41988
M7880       24    63.62977    63.62977    79.53721
M7881       24    65.04660    65.04660    81.30825
M7882       24    65.30879    65.30879    81.63599
M7883       24    66.15499    66.15499    82.69374
M7884       24    66.16116    66.16116    82.70145
M7885       24    66.61665    66.61665    83.27081
M7886       24    66.84093    66.84093    83.55116
M7887       24    67.52652    67.52652    84.40815
M7888       24    68.44059    68.44059    85.55074
M7889       24    69.06873    69.06873    86.33591
M7890       24    69.83935    69.83935    87.29919
M7891       24    70.42499    70.42499    88.03124
M7892       24    70.71249    70.71249    88.39061
M7893       24    71.08990    71.08990    88.86238
M7894       24    71.36055    71.36055    89.20069
M7895       24    71.50461    71.50461    89.38076
M7896       24    71.88710    71.88710    89.85888
M7897       24    73.99949    73.99949    92.49936
M7898       24    74.07865    74.07865    92.59831
M7899       24    74.25299    74.25299    92.81624
M7900       24    74.76894    74.76894    93.46117
M7901       24    74.95395    74.95395    93.69244
M7902       24    75.56140    75.56140    94.45175
M7903       24    75.72048    75.72048    94.65060
M7904       24    76.37893    76.37893    95.47366
M7905       24    76.66887    76.66887    95.83609
M7906       24    77.01400    77.01400    96.26750
M7907       24    77.17764    77.17764    96.47205
M7908       24    78.42754    78.42754    98.03443
M7909       24    78.51198    78.51198    98.13998
M7910       24    78.65917    78.65917    98.32396
M7911       24    78.66725    78.66725    98.33406
M7912       24    78.82472    78.82472    98.53090
M7913       24    79.43342    79.43342    99.29178
M7914       24    79.58719    79.58719    99.48399
M7915       24    79.61142    79.61142    99.51428
M7916       24    79.70705    79.70705    99.63381
M7917       24    79.97716    79.97716    99.97145
M7918       24    79.99915    79.99915    99.99894
M7919       24    80.04301    80.04301   100.05376
M7920       24    80.43173    80.43173   100.53966
M7921       24    80.48176    80.48176   100.60220
M7922       24    80.56754    80.56754   100.70943
M7923       24    80.88602    80.88602   101.10753
M7924       24    81.62996    81.62996   102.03745
M7925       24    81.70681    81.70681   102.13351
