ID          Chr    Position
M8700       27    11.22183
M8701       27    11.40751
M8702       27    11.46113
M8703       27    11.72648
M8704       27    11.80842
M8705       27    11.85162
M8706       27    12.75803
M8707       27    12.84958
M8708       27    12.99643
M8709       27    13.01449
M8710       27    13.50463
M8711       27    13.54815
M8712       27    13.54889
M8713       27    13.75378
M8714       27    14.38585
M8715       27    14.58106
M8716       27    14.65782
M8717       27    15.30861
M8718       27    15.40364
M8719       27    16.01310
M8720       27    16.25345
M8721       27    16.75642
M8722       27    16.81721
M8723       27    17.33633
M8724       27    17.35174
M8725       27    17.41649
M8726       27    19.30492
M8727       27    19.58977
M8728       27    19.78766
M8729       27    20.10255
M8730       27    20.74849
M8731       27    20.74955
M8732       27    20.79501
M8733       27    21.00191
M8734       27    21.51396
M8735       27    21.77639
M8736       27    21.99844
M8737       27    22.54984
M8738       27    22.65153
M8739       27    22.77622
M8740       27    22.79305
M8741       27    23.30175
M8742       27    23.40074
M8743       27    23.55983
M8744       27    24.59237
M8745       27    25.27257
M8746       27    25.49821
M8747       27    25.61049
M8748       27    25.65120
M8749       27    26.20479
M8750       27    26.42506
M8751       27    26.45876
M8752       27    26.57868
M8753       27    28.05046
M8754       27    28.10838
M8755       27    28.12543
M8756       27    28.75331
M8757       27    28.91789
M8758       27    29.17586
M8759       27    29.19116
M8760       27    29.21206
M8761       27    29.22444
M8762       27    30.15882
M8763       27    30.37040
M8764       27    30.55028
M8765       27    30.56091
M8766       27    30.73098
M8767       27    31.01400
M8768       27    31.59657
M8769       27    31.95104
M8770       27    32.14636
M8771       27    32.27666
M8772       27    32.34997
M8773       27    32.64988
M8774       27    32.92942
M8775       27    33.10713
M8776       27    33.71656
M8777       27    34.06960
M8778       27    34.09235
M8779       27    34.35617
M8780       27    34.72929
M8781       27    34.76235
M8782       27    35.17068
M8783       27    35.26097
M8784       27    36.06036
M8785       27    36.10769
M8786       27    36.25271
M8787       27    36.94024
M8788       27    36.98648
M8789       27    37.10482
M8790       27    37.26616
M8791       27    37.27775
M8792       27    37.78058
M8793       27    38.05999
M8794       27    38.31355
M8795       27    38.43601
M8796       27    38.49539
M8797       27    38.60595
M8798       27    38.61470
M8799       27    39.60130
M8800       27    40.28834
M8801       27    40.39934
M8802       27    41.24068
M8803       27    41.34242
M8804       27    41.35285
M8805       27    41.90148
M8806       27    42.34391
M8807       27    43.01845
M8808       27    43.17793
M8809       27    43.30036
M8810       27    43.57374
M8811       27    43.76652
M8812       27    44.35754
M8813       27    44.36001
M8814       27    45.15115
M8815       27    45.35522
M8816       27    45.53653
M8817       27    45.92354
M8818       27    46.06060
M8819       27    46.15886
M8820       27    46.27622
M8821       27    46.46221
M8822       27    46.57737
M8823       27    46.58350
M8824       27    47.32961
M8825       27    47.36648
M8826       27    48.26190
M8827       27    49.01138
M8828       27    49.26838
M8829       27    49.28165
M8830       27    49.36044
M8831       27    49.38149
M8832       27    49.52494
M8833       27    50.15518
M8834       27    50.64952
M8835       27    50.80628
M8836       27    50.87395
M8837       27    50.92007
M8838       27    51.06572
M8839       27    52.54445
M8840       27    52.54646
M8841       27    52.81571
M8842       27    53.12106
M8843       27    53.21090
M8844       27    53.35304
M8845       27    53.43211
M8846       27    53.52405
M8847       27    53.55259
M8848       27    53.62460
M8849       27    53.84889
M8850       27    53.90281
M8851       27    53.99700
M8852       27    54.33494
M8853       27    54.48774
M8854       27    54.50074
M8855       27    54.79929
M8856       27    55.97550
M8857       27    56.37759
M8858       27    56.48764
M8859       27    57.02976
M8860       27    57.47847
M8861       27    57.56239
M8862       27    57.99200
M8863       27    58.27901
M8864       27    58.63837
M8865       27    59.48144
M8866       27    60.23250
M8867       27    60.36067
M8868       27    60.50319
M8869       27    60.97935
M8870       27    61.01592
M8871       27    61.86899
M8872       27    62.13525
M8873       27    62.55260
M8874       27    62.63074
M8875       27    62.84773
M8876       27    63.17845
M8877       27    63.47976
M8878       27    63.59531
M8879       27    63.72265
M8880       27    63.77355
M8881       27    63.96992
M8882       27    64.14576
M8883       27    64.15218
M8884       27    64.34204
M8885       27    64.44683
M8886       27    64.53709
M8887       27    64.69126
M8888       27    65.01064
M8889       27    65.11142
M8890       27    66.17210
M8891       27    67.07968
M8892       27    67.35525
M8893       27    68.11255
M8894       27    68.13153
M8895       27    68.34130
M8896       27    68.34226
M8897       27    68.74630
M8898       27    68.74730
M8899       27    69.62678
M8900       27    70.32932
M8901       27    70.88761
M8902       27    70.97938
M8903       27    71.24209
M8904       27    71.31582
M8905       27    71.51755
M8906       27    71.57335
M8907       27    71.65979
M8908       27    71.81752
M8909       27    71.91448
M8910       27    72.55483
M8911       27    73.22643
M8912       27    73.31542
M8913       27    74.09243
M8914       27    74.28715
M8915       27    74.46162
M8916       27    74.73243
M8917       27    74.79491
M8918       27    75.26795
M8919       27    76.09704
M8920       27    76.31080
M8921       27    76.46266
M8922       27    76.63467
M8923       27    76.73960
M8924       27    76.77171
M8925       27    76.93939
M8926       27    76.95240
M8927       27    77.28801
M8928       27    77.82346
M8929       27    78.06837
M8930       27    78.13502
M8931       27    79.01954
M8932       27    79.15412
M8933       27    79.33145
M8934       27    79.53773
M8935       27    80.02828
M8936       27    80.16232
M8937       27    80.49338
M8938       27    80.58274
M8939       27    80.70483
M8940       27    81.50290
M8941       27    81.67275
M8942       27    81.80680
M8943       27    81.97411
M8944       27    82.05547
M8945       27    82.14533
M8946       27    82.25132
M8947       27    82.57397
M8948       27    82.75316
M8949       27    82.81508
M8950       27    82.88761
M8951       27    82.88833
M8952       27    82.88959
M8953       27    83.01048
M8954       27    84.01287
M8955       27    84.11860
M8956       27    84.60883
M8957       27    84.99653
M8958       27    85.47138
M8959       27    85.52703
M8960       27    85.78627
M8961       27    85.88671
M8962       27    86.04837
M8963       27    86.12201
M8964       27    86.30775
M8965       27    86.46010
M8966       27    88.33972
M8967       27    88.37467
M8968       27    88.54227
M8969       27    88.64648
M8970       27    88.65119
M8971       27    89.13733
M8972       27    89.51058
M8973       27    90.59964
M8974       27    90.62231
M8975       27    92.43692
M8976       27    92.43985
M8977       27    92.81578
M8978       27    92.99987
M8979       27    93.10871
M8980       27    93.54823
M8981       27    94.00751
M8982       27    94.75602
M8983       27    95.35777
M8984       27    95.89080
M8985       27    96.38078
M8986       27    96.80075
M8987       27    97.08860
M8988       27    97.16297
M8989       27    97.37105
M8990       27    98.14705
M8991       27    98.21507
M8992       27    98.33470
M8993       27    98.67947
M8994       27    99.04058
M8995       27    99.17074
M8996       27    99.69230
M8997       27    99.79819
M8998       27    99.95169
M8999       28     0.32572
M9000       28     0.45237
M9001       28     0.52848
M9002       28     0.86614
M9003       28     0.89805
M9004       28     1.49888
M9005       28     1.78455
M9006       28     2.30321
M9007       28     2.45315
M9008       28     3.58779
M9009       28     3.74964
M9010       28     4.47389
M9011       28     4.91893
M9012       28     4.96126
M9013       28     6.63898
M9014       28     6.80353
M9015       28     7.01479
M9016       28     7.41313
M9017       28     7.96200
M9018       28     8.25973
M9019       28     8.56507
M9020       28     8.77474
M9021       28     8.89254
M9022       28     8.99427
M9023       28     9.33810
M9024       28     9.91110
M9025       28    10.69183
M9026       28    10.73069
M9027       28    10.98046
M9028       28    11.38503
M9029       28    11.80223
M9030       28    11.97309
M9031       28    12.45307
M9032       28    12.54340
M9033       28    13.44130
M9034       28    13.50991
M9035       28    13.58045
M9036       28    13.91165
M9037       28    14.07284
M9038       28    14.59575
M9039       28    14.76521
M9040       28    14.95899
M9041       28    14.98053
M9042       28    15.15860
M9043       28    15.68643
M9044       28    15.80066
M9045       28    15.96073
M9046       28    16.36710
M9047       28    16.68574
M9048       28    16.69330
M9049       28    17.15881
M9050       28    17.33842
M9051       28    17.53080
M9052       28    17.55473
M9053       28    18.10097
M9054       28    18.49267
M9055       28    18.68364
M9056       28    18.73724
M9057       28    18.88104
M9058       28    19.21909
M9059       28    19.35592
M9060       28    19.47715
M9061       28    19.48592
M9062       28    19.54694
M9063       28    19.79319
M9064       28    19.85132
M9065       28    20.39890
M9066       28    20.53156
M9067       28    20.80808
M9068       28    21.05087
M9069       28    21.07270
M9070       28    21.10620
M9071       28    21.88581
M9072       28    22.06877
M9073       28    22.68762
M9074       28    23.47799
M9075       28    24.17923
M9076       28    24.66125
M9077       28    24.71423
M9078       28    24.73699
M9079       28    25.27678
M9080       28    25.99221
M9081       28    26.42755
M9082       28    26.88453
M9083       28    27.03353
M9084       28    27.14899
M9085       28    27.27901
M9086       28    27.48733
M9087       28    27.60190
M9088       28    27.73401
M9089       28    27.75608
M9090       28    27.93173
M9091       28    28.10049
M9092       28    28.20033
M9093       28    28.40957
M9094       28    28.67004
M9095       28    29.09327
